ICORG,CISLOFA,ICDOD,DODAVATEL,UCELPLATBY,CASTKA,DATVYST,DATSPLAT,PLOZKA,UCETNIID,POZN
66003008,24110005,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,832310.60,2024-01-11,2024-02-09,5139,FD2400023,
66003008,20232489,14978831,Josef Mráček,"vyvážení zimních pneumatik a úschovu letních u tří služební vozidel 2x Hyundai Tucson 5AP 2963, 5AP 2964 a 1x Hyundai i40 5AE 2776",8600,2024-01-01,2024-02-09,5171,FD2400024,
66003008,5183156275,47114983,"Česká pošta, s.p.",Komerční a kvalifikované certifikáty,7672.47,2024-01-12,2024-01-26,5168,FD2400025,
66003008,426035,62932632,"Český institut interních auditorů, z.s.","základní členství MD na rok 2024 - Mgr. Pavla Stanošková, MBA a Ing. Lucie Klubová",6000,2024-01-12,2024-02-14,5179,FD2400026,
66003008,90111035,25145444,ICZ a.s.,"Zabezpečení provozu IS pro vedení CRŘ, 12/2023",2385575.50,2024-01-01,2024-02-14,5168,FD2400027,
66003008,90111036,25145444,ICZ a.s.,"Služby zvýšeného bezpečnostního dohledu CRŘ, 12/2023",416215.80,2024-01-01,2024-02-14,5168,FD2400028,
66003008,24110006,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,57685.54,2024-01-15,2024-02-14,5139,FD2400029,
66003008,1322400172,63073188,"Přerost a Švorc - auto, s.r.o.","servisní prohlídka včetně zajištění STK a měření emisí na služebním vozidle Hyundai i40, RZ: 5AE 2772",4050,2024-01-10,2024-02-14,5171,FD2400030,
66003008,1322400212,63073188,"Přerost a Švorc - auto, s.r.o.","servisní prohlídka včetně zajištění STK a měření emisí na služebním vozidle Hyundai i40, RZ: 5AE 2905",2335,2024-01-11,2024-02-14,5171,FD2400031,
66003008,20525,2593157,Digital Adstream Czech Republic s.r.o.,odevzdání 2 ks vysílacích variant spotů k novele zákona č. 361/2000 Sb,3630,2024-01-12,2024-01-24,5169,FD2400032,
66003008,40400023,61058297,Active Radio a.s.,Odvysílání komunikačních prvků,131067.20,2024-01-15,2024-02-14,5169,FD2400033,
66003008,12240060,49098934,EVROFIN Int.spol.s.r.o.,Roční poplatek kreditovacího centra,3932.50,2024-01-11,2024-02-09,5169,FD2400035,
66003008,1091116,49704362,ASIANA s.r.o.,Ubytování - Marie Hauerová - ZPC 3/2024,18233,2024-01-11,2024-02-09,5173,FD2400036,
66003008,10112221,49704362,ASIANA s.r.o.,Letenky - Ondřej Šváb - ZPC 1/2024,12035,2024-01-11,2024-02-09,5173,FD2400037,
66003008,10112222,49704362,ASIANA s.r.o.,Letenky - Marie Hauerová - ZPC 3/2024,33422,2024-01-11,2024-02-09,5173,FD2400038,
66003008,1091133,49704362,ASIANA s.r.o.,Ubytování - Patrik Zapletal - ZPC 2/2024,14843,2024-01-12,2024-02-09,5173,FD2400039,
66003008,1091179,49704362,ASIANA s.r.o.,Ubytování - Patrik Zapletal - ZPC 7/2024,10174,2024-01-16,2024-02-15,5173,FD2400040,
66003008,10113253,49704362,ASIANA s.r.o.,Letenky - Patrik Zapletal - ZPC 7/2024,16413,2024-01-16,2024-02-15,5173,FD2400041,
66003008,2400035,1279,"Státní tiskárna cenin, s.p.",Dobropis k FD 2303036 - digitální tachografy 2023,0,2024-01-01,2024-02-19,2391,FD2400042,
66003008,2400035,1279,"Státní tiskárna cenin, s.p.",Dobropis k FD 2303036 - digitální tachografy 2023,-3465.44,2024-01-01,2024-02-19,2324,FD2400042,
66003008,1232490003,70994226,"České dráhy, a.s.",Dobropis k FD 2302647 - Mezinárodní jízdenky -ZPC 497,-2832,2024-01-17,2024-02-19,2324,FD2400043,
66003008,1232490003,70994226,"České dráhy, a.s.",Dobropis k FD 2302647 - Mezinárodní jízdenky -ZPC 497,0,2024-01-17,2024-02-19,2391,FD2400043,
66003008,114818,24146978,"Nakladatelství C.H.Beck, s.r.o.","Beck-online, období 1-3/2024",57400,2024-01-18,2024-02-16,5042,FD2400044,
66003008,100230968,25307126,"MAXPROGRES, s.r.o.",měsíční zkouška EPS 1/2024,2722.50,2024-01-16,2024-02-16,5169,FD2400045,
66003008,24110007,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,48952.97,2024-01-18,2024-02-16,5139,FD2400046,
66003008,24001,25378384,Autoškola Club Česká republika s.r.o.,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Moravskoslezském kraji za 12/2023,44629,2024-01-01,2024-02-16,5169,FD2400047,
66003008,2024009,311391,"CENDIS, s.p.",Činnosti týkající se technicko-organizačních otázek provozu C-ITS pro rok 2023,268680.50,2024-01-01,2024-02-16,5168,FD2400048,
66003008,10114076,49704362,ASIANA s.r.o.,Letenky - Martin Dillinger - ZPC 17/2024,10124,2024-01-19,2024-02-16,5173,FD2400049,
66003008,1091240,49704362,ASIANA s.r.o.,Ubytování - Martin Dillinger - ZPC 17/2024,4081,2024-01-19,2024-02-16,5173,FD2400050,
66003008,10114077,49704362,ASIANA s.r.o.,Letenky - Jiří Blaha a Zdeněk Čechura - ZPC 20-21/2024,20248,2024-01-19,2024-02-16,5173,FD2400051,
66003008,10114094,49704362,ASIANA s.r.o.,Letenky - Tereza Čížková - ZPC 19/2024,11134,2024-01-19,2024-02-16,5173,FD2400052,
66003008,8851102861,64949681,T-Mobile Czech Republic a.s.,AzureMonetaryCommit Consumption 12/2023,66260.85,2024-01-01,2024-02-16,5168,FD2400053,
66003008,643430677,25354671,"ANAG, spol. s r.o.",školení - Kateřina Dvořáková,2790,2024-01-22,2024-02-21,5167,FD2400054,
66003008,24110008,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,77582.78,2024-01-22,2024-02-21,5139,FD2400055,
66003008,2024010,311391,"CENDIS, s.p.",technická podpora Microsoft za 12/2023,199763.89,2024-01-01,2024-01-31,5168,FD2400056,
66003008,120232002,26128233,RENTEL a.s.,Pronájem e-learningového kurzu od společnosti RENTEL a.s. na období do 31.12.2024 - Školení řidičů referentských vozidel,17424,2024-01-23,2024-02-22,5167,FD2400057,
66003008,5183165374,47114983,"Česká pošta, s.p.",Komerční a kvalifikované certifikáty,3930,2024-01-23,2024-02-07,5168,FD2400058,
66003008,224,5239257,ARKÁDA - překlady a tlumočení s.r.o.,Jednání s německou stranou k mezistátní smlouvě Nového železničního spojení Drážďany-Praha 18.-19.1.2024,29233.60,2024-01-22,2024-02-23,5169,FD2400059,
66003008,9204068411,25775634,"PEAL, a.s.",Občerstvení pro catering MD 1/2024,10887.15,2024-01-23,2024-02-23,5175,FD2400060,
66003008,9204068491,25775634,"PEAL, a.s.",Pohoštění pro pana ministra,27462.44,2024-01-23,2024-02-23,5175,FD2400061,
66003008,10115009,49704362,ASIANA s.r.o.,Letenky - Tomáš Nejedlo - ZPC 22/2024,16427,2024-01-24,2024-02-23,5173,FD2400062,
66003008,2024008,311391,"CENDIS, s.p.",pohoštění na jednání výboru Rady vlády pro BESIP dne 17.01.2024,940,2024-01-22,2024-02-23,5175,FD2400063,
66003008,300032024,70988633,"Mateřské školy Kopřivnice okres Nový Jičín, příspěvková organizace",dopravní výuka ZŠ na DDH Kopřivnice za 12/2023,4300,2024-01-01,2024-02-23,5169,FD2400064,
66003008,10115334,49704362,ASIANA s.r.o.,Letenky - Václav Kobera - ZPC 26/2024,10924,2024-01-25,2024-02-23,5173,FD2400065,
66003008,10115329,49704362,ASIANA s.r.o.,Letenky - Luboš Knížek - ZPC 25/2024,5803,2024-01-25,2024-02-23,5173,FD2400066,
66003008,1091314,49704362,ASIANA s.r.o.,Ubytování - Tomáš Nejedlo - ZPC 22/2024,9230,2024-01-25,2024-02-23,5173,FD2400067,
66003008,2024001,19217579,Anita Jirovská,Kurz FJ pro skupinu zaměstnanců MD za 10-12/2023,8800,2024-01-01,2024-02-28,5167,FD2400068,
66003008,2024012,311391,"CENDIS, s.p.",údržba a podpora provozu ORP za 12/2023,218208.98,2024-01-01,2024-02-23,5168,FD2400069,
66003008,2024013,311391,"CENDIS, s.p.",aplikace e-Testy za 12/2023 - paušál,103455,2024-01-01,2024-02-23,5168,FD2400070,
66003008,2024014,311391,"CENDIS, s.p.","aplikace e-Testy za 12/2023  - služby C,D",100883.75,2024-01-01,2024-02-23,5168,FD2400071,
66003008,240366,25014650,"Everesta, s.r.o.",školení - Ing. Marcel Vrkoslav a Ing. František Marejka,2299.99,2024-01-25,2024-02-23,5167,FD2400072,
66003008,483310032,1718053,Hyundai Praha Domanský s.r.o.,výměna předních brzdových kotoučů a destiček na služebním vozidle Hyundai i40 5AE 2905,13114,2024-01-22,2024-02-23,5171,FD2400073,
66003008,24010536,26724332,JÍŠA s.r.o.,"oprava majáku na služebním vozidle Škoda Superb, RZ: 5SN 4345",2389,2024-01-25,2024-02-23,5171,FD2400074,
66003008,1322400413,63073188,"Přerost a Švorc - auto, s.r.o.","opakovaná STK na služebním vozidle Hyundai i40, RZ: 5AE 2905",242,2024-01-23,2024-02-23,5171,FD2400075,
66003008,24110009,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,68747.36,2024-01-25,2024-02-23,5139,FD2400076,
66003008,2024015,311391,"CENDIS, s.p.",služby pro aplikaci ISNP - 5E - za 12/2023,22562.87,2024-01-01,2024-02-23,5168,FD2400077,
66003008,2024016,311391,"CENDIS, s.p.",zajištění občerstvení na na mezinárodní jednání Delegace ČR do ESA s delegací ESA dne 17.01.2024,1378.09,2024-01-26,2024-02-23,5175,FD2400078,
66003008,2024017,311391,"CENDIS, s.p.",zajištění občerstvení na na mezinárodní jednání Delegace ČR do ESA s delegací ESA dne 18.01.2024,945.05,2024-01-26,2024-02-23,5175,FD2400079,
66003008,24110010,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,18355.70,2024-01-25,2024-02-23,5139,FD2400080,
66003008,24110011,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,1183658.30,2024-01-25,2024-02-23,5139,FD2400081,
66003008,2024100068,4534794,AbecedaPC Consulting a.s.,počítačové kurzy MS Office pro zaměstnance,107085,2024-01-29,2024-02-28,5167,FD2400082,
66003008,244100341,2180898,BARELOVÁ VODA s.r.o.,barelová voda,5989.50,2024-01-29,2024-02-28,5175,FD2400083,
66003008,50240007,15891283,"EVROPA 2, spol. s r.o.",zajištění vysílání informačních spotů,135174.42,2024-01-25,2024-02-28,5169,FD2400084,
66003008,40400086,61058297,Active Radio a.s.,Odvysílání komunikačních prvků,32028.70,2024-01-29,2024-02-28,5169,FD2400085,
66003008,483310036,1718053,Hyundai Praha Domanský s.r.o.,výměna zadních brzdových kotoučů a destiček na služebním vozidle Hyundai i40 5AE 0472,18091,2024-01-24,2024-02-28,5171,FD2400086,
66003008,24110012,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,59587.66,2024-01-29,2024-02-28,5139,FD2400087,
66003008,1031131,49704362,ASIANA s.r.o.,Dobropis k FD 2302106 - Letenky - Jiří Bohm - ZPC 434/2023,-1582,2024-01-01,2024-03-06,2324,FD2400088,
66003008,1031131,49704362,ASIANA s.r.o.,Dobropis k FD 2302106 - Letenky - Jiří Bohm - ZPC 434/2023,0,2024-01-01,2024-03-06,2391,FD2400088,
66003008,13748149,42324254,"OTIS,a.s.",pravidelná údržba výtahů - 1/2024,13695,2024-01-29,2024-02-29,5169,FD2400089,
66003008,13748145,42324254,"OTIS,a.s.",pravidelná údržba výtahů - 1/2024,6681,2024-01-29,2024-02-29,5169,FD2400090,
66003008,643431017,25354671,"ANAG, spol. s r.o.",školení - Ivana Roulová a Mgr. Johana Bělinová,5301,2024-01-30,2024-02-29,5167,FD2400091,
66003008,2024018,311391,"CENDIS, s.p.","Podpora IFS2, 12/2023",538450,2024-01-01,2024-03-01,5168,FD2400092,
66003008,24200454,27596494,"Marking Center CZ, a.s.",vizitky,2468,2024-01-31,2024-03-01,5139,FD2400093,
66003008,2024019,311391,"CENDIS, s.p.","Podpora IFS2, 12/2023",20645.63,2024-01-01,2024-03-01,5168,FD2400094,
66003008,2024020,311391,"CENDIS, s.p.","Dohled, podpora a supervize provozu a rozvoje IS Portál dopravy za 12/2023",579136.25,2024-01-01,2024-03-01,5168,FD2400095,
66003008,2024021,311391,"CENDIS, s.p.",Zajištění provozu a rozvoje informačního systému Portál dopravy 12/2023,1954078.32,2024-01-01,2024-03-01,5168,FD2400096,
66003008,2024022,311391,"CENDIS, s.p.",Poskytování služeb projektové a architektonické kanceláře za 12/2023,1069035,2024-01-01,2024-03-01,5168,FD2400097,
66003008,20240002,17814171,Mgr. Sára Raabe,Zajištění PR komunikace BESIP 1/2024,10000,2024-01-31,2024-03-01,5169,FD2400098,
66003008,100231001,25307126,"MAXPROGRES, s.r.o.",servis systému C4,2662,2024-01-23,2024-03-01,5169,FD2400099,
66003008,1322400501,63073188,"Přerost a Švorc - auto, s.r.o.","opakovaná STK na služebním vozidle Hyundai i40, RZ: 5AE 2776",242,2024-01-29,2024-03-01,5171,FD2400100,
66003008,483310041,1718053,Hyundai Praha Domanský s.r.o.,pravidelná servisní kontrola na služebním vozidle Hyundai i40 5AE 2884,11841,2024-01-29,2024-03-01,5171,FD2400101,
66003008,2024023,311391,"CENDIS, s.p.",technická podpora při opravě havárie rozvodů vody v budově MD dne 20. a 21.01.2024,6176,2024-01-31,2024-03-01,5169,FD2400102,
66003008,401000116,28149785,PKV BUILD s.r.o.,Vypracování analýzy potenciálu úspory energií,300080,2024-01-31,2024-03-01,5166,FD2400103,
66003008,2024003,5984971,Dominika Kozáková,služby pro silničně správní úřad 1/2024,6000,2024-01-31,2024-03-01,5169,FD2400104,
66003008,3124,26142848,INOVA STAV spol. s.r.o.,dodávka a pokládka koberců - místnosti č. 151/2P a 27/6P,83103.29,2024-01-31,2024-03-01,5171,FD2400105,
66003008,4100000160,45808163,"FASS, s.r.o.",PO a BOZP za 1/2024,12691.69,2024-01-31,2024-03-01,5169,FD2400106,
66003008,24110013,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,75368.48,2024-02-01,2024-03-01,5139,FD2400107,
66003008,1240900018,29131901,RADIO UNITED BROADCASTING s.r.o.,Odvysílání informačních spotů za 1/2024,172001.99,2024-01-31,2024-03-01,5169,FD2400108,
66003008,3024015156,64942503,"OFFICEO, s.r.o.",Kancelářské potřeby,26485.94,2024-02-01,2024-03-01,5139,FD2400109,
66003008,2024024,311391,"CENDIS, s.p.","podpora, údržba RPSD za 12/2023",49485.37,2024-01-01,2024-03-01,5168,FD2400110,
66003008,5190694959,47114983,"Česká pošta, s.p.",poštovní služby,6462.58,2024-02-01,2024-02-15,5161,FD2400111,
66003008,10117123,49704362,ASIANA s.r.o.,Letenky - Ondřej Šváb - ZPC 31/2024,14461,2024-02-02,2024-03-01,5173,FD2400112,
66003008,2024001,71675574,Brož Václav,oprava havárie prasklé vody v chodbě 162/3P a 75/S2,5950,2024-02-02,2024-03-01,5171,FD2400113,
66003008,2024002,71675574,Brož Václav,oprava havárie rozvodu vody v chodbě 71/2S,22335,2024-02-02,2024-03-01,5171,FD2400114,
66003008,240001,10694846,Jan Pokorný,služby v oblasti nadměrné přepravy 1/2024,7200,2024-01-31,2024-03-01,5169,FD2400115,
66003008,356824,25767216,Balírny Praha - Holešovice s.r.o.,Objednávka kávy k pohoštění pro jednání ministra dopravy v budově MD,4300,2024-02-01,2024-02-15,5175,FD2400116,
66003008,132410177,28510011,"Komterm Čechy, s.r.o.","techn.správa, provoz a servis plynové kotelny za 1/2024",8525.30,2024-01-31,2024-03-01,5169,FD2400117,
66003008,132410178,28510011,"Komterm Čechy, s.r.o.",Opravy technologického zařízení plynové kotelny za 1/2024,1276.67,2024-01-31,2024-03-01,5171,FD2400118,
66003008,12024,7910541,Radka Osterová,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Pardubickém kraji za 1/2024,50531,2024-01-31,2024-03-01,5169,FD2400119,
66003008,5183165898,47114983,"Česká pošta, s.p.",Časové razítko 1/2024,6449.30,2024-02-02,2024-02-16,5168,FD2400120,
66003008,20241015,66638089,Milan Stehlík,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Ústeckém kraji 1/2024,8334.60,2024-01-31,2024-03-04,5169,FD2400121,
66003008,9660302834,64949681,T-Mobile Czech Republic a.s.,telekomunikační služby za 1/2024,14957.25,2024-02-01,2024-03-06,5162,FD2400122,
66003008,9458173820,64949681,T-Mobile Czech Republic a.s.,služby symetrického internetu za 1/2024,18150,2024-02-01,2024-03-06,5162,FD2400123,
66003008,1012400018,26367530,"Vydavatelství a nakladatelství Aleš Čeněk, s.r.o.",publikace,2061,2024-01-25,2024-03-06,5136,FD2400124,
66003008,20240161,27426653,BusinessCom a.s.,Servis KS za 1/2024,27951,2024-01-31,2024-03-07,5168,FD2400125,
66003008,20240001,71750100,Ing. Šárka Machová,Poskytování síužeb v oblasti účetnictví,20240,2024-02-01,2024-03-06,5169,FD2400126,
66003008,202401,88556956,Tereza Vykydalová,administrativni správa 1/2024,30240,2024-01-31,2024-03-06,5169,FD2400127,
66003008,2400183,1279,"Státní tiskárna cenin, s.p.",Řidičské průkazy - PERSONALIZACE - 1/2024,9167151.57,2024-02-05,2024-03-06,5139,FD2400128,
66003008,2400184,1279,"Státní tiskárna cenin, s.p.",Řidičské průkazy BLESK - PERSONALIZACE - 1/2024,1161744.18,2024-02-05,2024-03-06,5139,FD2400129,
66003008,2400185,1279,"Státní tiskárna cenin, s.p.",Průkaz PPZŘ - PERSONALIZACE 1/2024,23114.51,2024-02-05,2024-03-06,5139,FD2400130,
66003008,1091451,49704362,ASIANA s.r.o.,Ubytování - Blanka Bednářová a Mikuláš Myslbek - ZPC 32-33/2024,5300,2024-02-05,2024-03-06,5173,FD2400132,
66003008,241002,29023033,KO-OR.construction s.r.o.,dodávka modulárního a sedací nábytku,919534.66,2024-02-05,2024-03-06,6122,FD2400133,
66003008,241002,29023033,KO-OR.construction s.r.o.,dodávka modulárního a sedací nábytku,895400,2024-02-05,2024-03-06,5137,FD2400133,
66003008,241003,29023033,KO-OR.construction s.r.o.,dodávka a instalace zásuvkových modulů,161994.80,2024-02-05,2024-03-06,5137,FD2400134,
66003008,7302400025,47547022,CHAPS spol.s.r.o.,Poskytování služeb - zajíštění řádného provozu za 1/2024,21380.70,2024-02-02,2024-03-06,5168,FD2400135,
66003008,24110015,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,60088.60,2024-02-05,2024-03-06,5139,FD2400136,
66003008,6240067,61057606,"Komwag, podnik čistoty a údržby města, a.s.",svoz a likvidace odpadu 1/2024,48014.10,2024-01-31,2024-03-06,5169,FD2400137,
66003008,6240068,61057606,"Komwag, podnik čistoty a údržby města, a.s.",svoz a likvidace velkoobjemového odpadu 25.1.2024,5325.30,2024-01-31,2024-03-06,5169,FD2400138,
66003008,12024,76526062,Radim Česnek,zajištění dopravní výuky ZŠ za 1/2024,8400,2024-01-29,2024-03-06,5169,FD2400139,
66003008,231201,68470835,Lada Kocianová,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Královéhradeckém kraji za 12/2023,12325,2024-01-01,2024-02-19,5169,FD2400140,
66003008,62400454,28168356,"NEWTON Media, a.s.",Monitoring médií 1/2024,8712,2024-02-05,2024-03-07,5169,FD2400141,
66003008,2024003,71675574,Brož Václav,oprava havárie rozvodu vody v místnosti č. 153/3P,3900,2024-02-06,2024-03-07,5171,FD2400142,
66003008,50447618,47674521,"Vodovody a kanalizace Přerov, a.s.","Vodné, stočné za období 24.11.2023 - 5.2.2024 - Kojetín",1892,2024-02-06,2024-02-27,5151,FD2400143,
66003008,2024026,311391,"CENDIS, s.p.",provozování infolinky MD za 1/2024,220099,2024-02-05,2024-03-07,5169,FD2400144,
66003008,2024027,311391,"CENDIS, s.p.",zajištění webhostingu webových služeb za období 1/2024,5041.40,2024-02-06,2024-03-08,5168,FD2400145,
66003008,202400001,28733932,Bezpečně na silnicích o.p.s.,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Libereckém kraji za 1/2024,54382.77,2024-02-05,2024-03-07,5169,FD2400146,
66003008,7302400046,47547022,CHAPS spol.s.r.o.,provoz a softwarová údržba nadstavbových modelů CIS JŘ 1/2024,175450,2024-02-02,2024-03-07,5168,FD2400147,
66003008,24200543,27608514,CompuNet s.r.o.,Podpora software LOGmanagerII. odst. 4 návrhu smlouvy do 18/07/2024 - 1/2024,11495,2024-02-02,2024-03-07,5168,FD2400148,
